"id","area_sqft","bedrooms","bathrooms","price","date","address","latitude","longitude"
"76890","511","1","1","550000","2023-06-15","1325 ROLSTON STREET","49.27562","-123.12793"
"135905","523","1","1","638000","2023-08-13","610 GRANVILLE STREET","49.28321","-123.11653"
"8581","862","1","1","808000","2023-08-13","1924 COMOX STREET","49.28979","-123.14215"
"77123","681","2","1","669900","2023-08-03","2159 WALL STREET","49.28781","-123.06101"
"8320","690","1","1","658000","2023-06-24","3278 HEATHER STREET","49.25658","-123.11972"
"77249","579","1","1","705000","2023-06-21","3333 MAIN STREET","49.25514","-123.10179"
"18432","1105","3","2","888000","2023-06-20","5380 OBEN STREET","49.23514","-123.02617"
"107033","1969","2","2","2875000","2023-06-19","1450 PENNYFARTHING DRIVE","49.27206","-123.14129"
"27930","734","1","1","719000","2023-06-20","511 7TH AVENUE W","49.26523","-123.11601"
"146219","787","1","1","955000","2023-07-09","638 BEACH CRESCENT","49.27315","-123.13044"
"106707","689","1","1","802800","2023-06-20","2655 CRANBERRY DRIVE","49.26223","-123.15416"
"8891","1238","3","2","2350000","2023-06-19","889 PACIFIC STREET","49.276389","-123.1311517"
"135937","520","0","1","618000","2023-06-20","3333 MAIN STREET","49.25514","-123.10179"
"146087","1392","3","2","835000","2023-06-30","1159 MAIN STREET","49.27426","-123.10049"
"145442","596","1","1","510000","2023-08-19","1420 7TH AVENUE E","49.26395","-123.07508"
"57479","655","1","2","762000","2023-06-19","2250 COMMERCIAL DRIVE","49.26453","-123.06935"
"28132","792","2","2","890000","2023-06-15","1675 10TH AVENUE W","49.26294","-123.14244"
"47707","629","2","1","826000","2023-07-11","285 10TH AVENUE E","49.26228","-123.09991"
"47814","812","2","1","910000","2023-06-20","2010 8 AVENUE W","49.26445","-123.15132"
"77338","883","2","2","770000","2023-06-29","488 HELMCKEN STREET","49.27653","-123.12275"
"37370","621","1","1","595000","2023-06-17","1422 3RD AVENUE E","49.26759","-123.07489"
"97045","888","2","2","1060000","2023-06-20","202 24TH AVENUE E","49.249","-123.10061"
"47454","645","1","1","685000","2023-06-25","1050 SMITHE STREET","49.28321","-123.12559"
"116493","843","2","2","828000","2023-06-21","1989 DUNBAR STREET","49.26886","-123.18403"
"7792","454","0","1","450000","2023-06-20","4113 FRASER STREET","49.24835","-123.09052"
"97077","977","2","2","1191000","2023-06-27","1067 MARINASIDE CRESCENT","49.27369","-123.11722"
"106085","580","1","1","536500","2023-08-30","1445 MARPOLE AVENUE","49.25754","-123.13839"
"106632","724","1","1","785000","2023-06-21","738 29TH AVENUE E","49.24424","-123.08949"
"136350","1136","2","2","860000","2023-11-27","950 CAMBIE STREET","49.27625","-123.11726"
"57698","967","2","2","1010000","2023-07-07","1838 NELSON STREET","49.28953","-123.13958"
"97178","1449","2","2","2300000","2023-06-28","1428 6TH AVENUE W","49.2657","-123.13667"
"8515","662","1","1","780000","2023-06-19","3333 MAIN STREET","49.25514","-123.10179"
"145865","708","1","1","670000","2023-06-30","272 4TH AVENUE E","49.26703","-123.09907"
"156046","1112","2","2","1240000","2023-06-19","2140 BRIAR AVENUE","49.24952","-123.15402"
"27932","802","2","2","740000","2023-06-15","718 MAIN STREET","49.27819","-123.09933"
"146265","955","2","2","1060000","2023-06-20","2141 HASTINGS STREET E","49.28144","-123.06075"
"37881","857","1","1","818000","2023-07-21","2125 YORK AVENUE","49.27192","-123.15339"
"57787","830","2","2","1275000","2023-06-23","7433 CAMBIE STREET","49.21738","-123.11785"
"87167","749","2","2","877500","2023-06-15","1010 RICHARDS STREET","49.27759","-123.12111"
"8190","656","1","1","640000","2023-06-20","888 HAMILTON STREET","49.27801","-123.11667"
"48018","1830","2","3","2750000","2023-06-27","1650 BAYSHORE DRIVE","49.29166","-123.13071"
"96233","613","1","1","523000","2023-06-19","66 CORDOVA STREET W","49.28256","-123.10628"
"136448","1146","3","2","998000","2023-06-26","3588 SAWMILL CRESCENT","49.2059278","-123.0275226"
"47289","870","2","1","645000","2023-08-20","1958 47TH AVENUE E","49.22733","-123.06608"
"115970","439","1","1","585000","2023-06-28","5058 JOYCE STREET","49.2386","-123.03105"
"28367","1783","3","2","3264000","2023-06-30","1233 CORDOVA STREET W","49.28979","-123.12244"
"135936","715","1","1","614000","2023-06-19","3520 CROWLEY DRIVE","49.23574","-123.02947"
"116658","810","2","2","1075000","2023-06-25","1289 HORNBY STREET","49.2775437","-123.1297574"
"27355","633","1","1","500000","2023-06-21","2272 DUNDAS STREET","49.28456","-123.05836"
"77617","943","2","2","1155000","2023-07-24","888 HOMER STREET","49.27847","-123.11806"
"47980","1057","2","2","1435000","2023-08-25","638 BEACH CRESCENT","49.27315","-123.13044"
"77665","1368","2","2","1350000","2023-07-26","380 10TH AVENUE W","49.26195","-123.11258"
"86476","619","1","1","533000","2023-06-20","1545 2ND AVENUE E","49.26897","-123.07273"
"97046","972","2","2","1075000","2023-06-20","888 BUTE STREET","49.28465","-123.12864"
"146242","1045","2","2","1015000","2023-06-19","689 ABBOTT STREET","49.2788324","-123.1077449"
"116495","1020","2","2","845500","2023-06-18","3281 KENT AVENUE NORTH AVENUE E","49.2063276","-123.0370498"
"125705","411","0","1","535500","2023-06-21","1188 RICHARDS STREET","49.27599","-123.12352"
"86878","748","1","1","675000","2023-06-27","2105 42ND AVENUE W","49.23395","-123.156"
"146349","1277","2","2","1900000","2023-08-21","1205 HASTINGS STREET W","49.28921","-123.12295"
"47772","840","2","1","851000","2023-06-20","639 14TH AVENUE W","49.25914","-123.11844"
"86732","670","1","1","620000","2023-07-16","33 PENDER STREET W","49.28113","-123.10629"
"67390","605","1","1","781000","2023-08-26","110 SWITCHMEN STREET","49.27081","-123.10152"
"116647","912","2","2","1015000","2023-06-20","2088 11TH AVENUE W","49.26165","-123.15268"
"47637","756","1","1","800000","2023-07-06","1101 NICOLA STREET","49.28548","-123.13638"
"37616","542","1","1","691000","2023-06-20","933 SEYMOUR STREET","49.27925","-123.12163"
"145870","524","1","1","652500","2023-06-26","1238 BURRARD STREET","49.27846","-123.12951"
"27924","574","1","0","733800","2023-06-19","523 KING EDWARD AVENUE W","49.24932","-123.11648"
"107001","1310","2","2","1558000","2023-06-30","4759 VALLEY DRIVE","49.2431701","-123.1505511"
"8411","825","2","2","728000","2023-08-16","930 CAMBIE STREET","49.27667","-123.11659"
"125992","558","0","1","645000","2023-06-24","1028 BARCLAY STREET","49.28221","-123.12599"
"77343","790","2","2","790000","2023-06-23","702 KING EDWARD AVENUE E","49.24834","-123.08973"
"155671","746","1","1","725000","2023-06-26","2455 YORK AVENUE","49.27204","-123.16102"
"106882","838","2","2","1000000","2023-06-26","1211 MELVILLE STREET","49.28839","-123.1244"
"155005","597","1","1","420000","2023-06-20","2165 40TH AVENUE W","49.23582","-123.1575"
"47921","957","2","2","1161000","2023-07-10","63 2ND AVENUE W","49.2694149","-123.105967"
"77599","1023","2","2","1090000","2023-07-06","1020 HARWOOD STREET","49.27776","-123.13215"
"57291","695","1","1","670000","2023-06-30","1050 SMITHE STREET","49.28321","-123.12559"
"106376","630","1","1","616000","2023-06-26","2150 BRUNSWICK STREET","49.2657","-123.09656"
"8319","875","2","1","699000","2023-06-26","8495 JELLICOE STREET","49.20675","-123.04809"
"18005","613","1","1","600000","2023-07-03","1212 HOWE STREET","49.27738","-123.12733"
"155839","770","1","1","825000","2023-06-22","1055 HOMER STREET","49.27698","-123.12122"
"8809","949","2","2","1199000","2023-06-19","1333 11TH AVENUE W","49.2619","-123.13459"
"8314","788","1","1","653000","2023-06-23","5723 BALSAM STREET","49.23439","-123.16177"
"17753","473","0","1","500000","2023-06-19","3333 4TH AVENUE W","49.26877","-123.17843"
"66958","603","1","1","550000","2023-07-19","570 8TH AVENUE E","49.26318","-123.09164"
"37975","834","2","2","910000","2023-11-09","1325 ROLSTON STREET","49.27562","-123.12793"
"57700","875","2","2","1050000","2023-06-26","2065 12TH AVENUE W","49.26129","-123.15164"
"146029","919","2","2","795000","2023-06-27","1833 FRANCES STREET","49.27959","-123.06692"
"76754","535","1","1","524500","2023-07-07","438 SEYMOUR STREET","49.28405","-123.11328"
"115969","632","1","1","600000","2023-06-26","2255 8TH AVENUE W","49.26505","-123.15696"
"136143","743","1","1","725000","2023-06-24","2130 12TH AVENUE W","49.26073","-123.1538"
"146090","765","1","1","849000","2023-06-20","4655 VALLEY DRIVE","49.2442493","-123.151761"
"87101","681","1","1","835000","2023-06-26","1690 QUEBEC STREET","49.27048","-123.10211"
"107812","2113","3","2","4050000","2023-07-20","1201 MARINASIDE CRESCENT","49.27312","-123.12062"
"116572","1104","3","2","906000","2023-06-27","7088 MONT ROYAL SQUARE","49.2188879","-123.0376779"
"37614","518","1","1","650000","2023-06-26","939 EXPO BOULEVARD","49.2756495","-123.1151362"
"87099","646","1","1","815000","2023-06-27","1633 ONTARIO STREET","49.27107","-123.1057"
"18299","510","1","1","780000","2023-06-22","68 SMITHE STREET","49.27495","-123.11408"
"8808","499","1","1","1159800","2023-06-21","1515 ALBERNI STREET","49.28995","-123.1303"
"67651","913","2","2","1028800","2023-06-20","2228 BROADWAY W","49.26357","-123.15661"
"27461","491","1","1","540000","2023-06-22","1068 BROADWAY W","49.26312","-123.12815"
"67327","842","1","2","725000","2023-06-28","3010 ONTARIO STREET","49.2582","-123.1049"
"17874","506","0","1","565000","2023-06-26","205 10TH AVENUE E","49.2621812","-123.1000291"
"86491","593","1","1","535000","2023-07-20","2408 BROADWAY E","49.26173","-123.05615"
"57019","607","1","1","585000","2023-07-16","440 5TH AVENUE E","49.2659","-123.09417"
"67476","790","2","2","805000","2023-06-26","189 KEEFER STREET","49.27973","-123.10017"
"8792","1157","2","2","1140000","2023-06-26","128 CORDOVA STREET W","49.28252","-123.10796"
"37944","791","2","2","880000","2023-06-27","1010 RICHARDS STREET","49.27759","-123.12111"
"67472","908","1","2","848800","2023-07-12","62 1ST AVENUE W","49.26994","-123.10557"
"155667","878","2","2","735000","2023-06-28","3588 CROWLEY DRIVE","49.23538","-123.02872"
"87096","674","1","1","838000","2023-07-10","1723 ALBERNI STREET","49.29171","-123.13309"
"130374","516","1","1","585000","2023-06-23","438 SEYMOUR STREET","49.28405","-123.11328"
"106553","787","1","1","725000","2023-06-26","1438 7TH AVENUE W","49.26506","-123.13702"
"47710","791","2","2","820000","2023-07-05","4638 GLADSTONE STREET","49.2432401","-123.0620055"
"146271","1028","2","2","1135000","2023-06-19","565 SMITHE STREET","49.27968","-123.11987"
"126552","1055","3","2","1000000","2023-07-14","3581 KENT AVENUE NORTH E","49.204583","-123.0247506"
"155574","688","1","1","670000","2023-06-27","2033 TRIUMPH STREET","49.28417","-123.06302"
"37237","484","0","1","500000","2023-06-27","288 14TH AVENUE E","49.25812","-123.09895"
"27923","529","1","1","745000","2023-07-03","777 RICHARDS STREET","49.28045","-123.11804"
"105974","556","1","1","479000","2023-08-16","557 CORDOVA STREET E","49.28239","-123.09206"
"77242","774","2","1","740000","2023-07-13","2020 8TH AVENUE W","49.264582","-123.1509057"
"67225","693","0","1","700000","2023-06-29","280 6TH AVENUE E","49.26522","-123.0991"
"47560","685","2","2","725000","2023-07-18","822 HOMER STREET","49.27905","-123.11695"
"57542","865","2","2","825000","2023-06-24","3581 KENT AVENUE NORTH E","49.204583","-123.0247506"
"96619","538","1","1","660000","2023-07-23","1788 ONTARIO STREET","49.26953","-123.10423"
"136049","524","1","1","657500","2023-07-12","8488 CORNISH STREET","49.20949","-123.14173"
"137314","2131","3","3","4975000","2023-06-23","151 ATHLETES WAY","49.27192","-123.10873"
"86499","628","2","1","500000","2023-06-18","3455 ASCOT PLACE","49.23911","-123.03239"
"38171","2115","3","3","3350000","2023-09-30","289 DRAKE STREET","49.27382","-123.12371"
"57267","634","1","1","693000","2023-08-17","222 30TH AVENUE E","49.2431393","-123.100951"
"66940","512","1","1","560000","2023-08-28","501 PACIFIC STREET","49.27434","-123.12714"
"155672","554","1","1","705000","2023-06-26","2228 BROADWAY W","49.26357","-123.15661"
"77026","673","1","1","621000","2023-06-27","710 6 AVENUE E","49.26496","-123.08873"
"145614","580","1","1","590000","2023-06-27","933 HASTINGS STREET E","49.28133","-123.08346"
"77682","1085","3","2","1460000","2023-07-30","2851 HEATHER STREET","49.26007","-123.12096"
"125988","530","1","1","612000","2023-06-27","5515 BOUNDARY ROAD","49.23357","-123.02422"
"67692","1212","2","2","1163000","2023-06-23","3621 26TH AVENUE W","49.24928","-123.18559"
"27352","555","1","1","470000","2023-06-27","2763 CHANDLERY PLACE","49.20706","-123.05116"
"156062","1152","2","2","1300000","2023-06-27","1228 MARINASIDE CRESCENT","49.27208","-123.12038"
"136492","844","2","2","1009000","2023-06-27","2321 SCOTIA STREET","49.26416","-123.09936"
"116574","1023","3","2","930800","2023-06-25","3588 CROWLEY DRIVE","49.23538","-123.02872"
"77648","969","2","2","1275000","2023-06-25","1072 HAMILTON STREET","49.27604","-123.12042"
"86604","525","1","1","585000","2023-07-13","33 PENDER STREET W","49.28113","-123.10629"
"155479","722","2","2","612000","2023-06-28","1099 71ST AVENUE W","49.20711","-123.13131"
"146338","1033","2","2","1650000","2023-06-28","193 AQUARIUS MEWS","49.27392","-123.11815"
"38058","960","2","2","1075000","2023-06-27","1922 7TH AVENUE W","49.26525","-123.14895"
"37943","680","1","1","858000","2023-06-27","4427 CAMBIE STREET","49.24576","-123.11629"
"136531","1034","2","2","1131000","2023-06-27","628 13TH AVENUE W","49.2593973","-123.118519"
"106375","718","1","1","603000","2023-06-26","2320 TRINITY STREET","49.28906","-123.05722"
"77471","888","2","2","882500","2023-07-14","939 HOMER STREET","49.27811","-123.11949"
"77019","544","1","1","639900","2023-06-19","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"126411","749","2","2","806000","2023-06-27","5470 ORMIDALE STREET","49.23429","-123.02421"
"116121","742","1","1","640000","2023-07-04","128 CORDOVA STREET W","49.28252","-123.10796"
"105899","436","0","1","429000","2023-06-26","1545 2ND AVENUE E","49.26897","-123.07273"
"156053","1047","3","2","1259900","2023-06-20","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"57475","736","1","1","800000","2023-06-27","2851 HEATHER STREET","49.26007","-123.12096"
"86880","618","1","1","660000","2023-06-27","384 1ST AVENUE E","49.2674976","-123.0954424"
"57165","802","1","1","612000","2023-07-04","1023 WOLFE AVENUE","49.2531","-123.12788"
"126651","889","2","2","1212000","2023-07-08","210 5TH AVENUE E","49.2662851","-123.1005767"
"28235","945","2","2","1090000","2023-07-11","2028 11TH AVENUE W","49.2618329","-123.1521071"
"77722","1545","3","2","2487500","2023-06-28","1099 MARINASIDE CRESCENT","49.27373","-123.11864"
"145448","915","2","1","540000","2023-06-26","5926 TISDALL STREET","49.23171","-123.12167"
"57730","829","2","2","1067000","2023-06-28","1661 QUEBEC STREET","49.27089","-123.10306"
"47443","645","1","1","695000","2023-07-09","1050 SMITHE STREET","49.28321","-123.12559"
"155354","542","1","1","585000","2023-06-28","3278 HEATHER STREET","49.25658","-123.11972"
"136324","932","2","2","825000","2023-06-27","997 W 22 AVENUE","49.25198","-123.12703"
"47982","1249","2","2","1400000","2023-06-25","969 RICHARDS STREET","49.27858","-123.12072"
"126412","720","1","1","803000","2023-06-27","1750 MAPLE STREET","49.27009","-123.14986"
"115964","515","1","1","600000","2023-07-12","501 PACIFIC STREET","49.27434","-123.12714"
"116569","1031","2","2","930000","2023-08-10","8575 RIVERGRASS DRIVE","49.2052694","-123.0285428"
"136512","732","2","1","1050000","2023-07-17","620 CARDERO STREET","49.29063","-123.12992"
"126242","533","1","1","705000","2023-06-28","138 1ST AVENUE W","49.26998","-123.10752"
"135932","669","1","1","604000","2023-06-30","3663 CROWLEY DRIVE","49.23558","-123.02718"
"57642","868","2","2","910000","2023-06-26","298 11TH AVENUE E","49.26083","-123.09889"
"27451","511","1","1","545000","2023-07-19","2220 KINGSWAY","49.2428","-123.06161"
"86727","867","2","2","647828","2023-07-22","2677 BROADWAY E","49.26231","-123.0503"
"67693","966","2","2","1151000","2023-06-27","5033 CAMBIE STREET","49.2394493","-123.1176067"
"155475","528","1","1","623000","2023-07-02","189 KEEFER STREET","49.27973","-123.10017"
"47268","527","1","1","615000","2023-10-23","588 BROUGHTON STREET","49.2895","-123.1263"
"77139","515","1","1","658500","2023-06-27","455 MARINE DRIVE","49.2109086","-123.1156741"
"77612","887","2","2","1102000","2023-06-28","2528 MAPLE STREET","49.26347","-123.14996"
"145615","603","1","1","558888","2023-06-25","1212 HOWE STREET","49.27738","-123.12733"
"86958","680","1","1","710000","2023-07-02","1385 7TH AVENUE W","49.2654349","-123.1356996"
"136058","574","1","1","675000","2023-06-27","909 MAINLAND STREET","49.277704","-123.1178962"
"8654","871","2","1","880000","2023-07-11","3150 4TH AVENUE W","49.2682","-123.17498"
"67471","693","1","1","835000","2023-07-04","1650 7TH AVENUE W","49.26515","-123.14206"
"67314","576","1","1","725000","2023-08-29","159 2ND AVENUE W","49.2696","-123.10851"
"77668","1046","3","2","1359900","2023-06-28","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"136513","1020","2","2","1050000","2023-07-03","3488 SAWMILL CRESCENT","49.20579","-123.03202"
"125847","427","0","1","554900","2023-06-28","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"47643","619","1","1","779900","2023-07-04","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"38089","888","2","2","1168000","2023-08-30","610 GRANVILLE STREET","49.28321","-123.11653"
"155887","932","1","1","880000","2023-06-30","33 PENDER STREET W","49.28113","-123.10629"
"97143","1120","2","2","1499900","2023-07-13","1335 HOWE STREET","49.27647","-123.12976"
"57699","594","1","1","1038000","2023-06-22","485 42ND AVENUE W","49.2326349","-123.1157078"
"66964","460","1","1","588000","2023-07-10","138 1ST AVENUE W","49.26998","-123.10752"
"116659","1139","3","2","1060000","2023-07-12","2220 KINGSWAY","49.2428","-123.06161"
"87305","961","2","2","1100000","2023-07-04","5077 CAMBIE STREET","49.2390914","-123.1172041"
"96721","557","2","1","745000","2023-07-20","2239 1ST AVENUE W","49.27107","-123.15623"
"57026","608","1","1","588000","2023-07-04","1080 BROUGHTON STREET","49.28453","-123.13402"
"38139","1091","2","2","1599900","2023-10-10","1335 HOWE STREET","49.27647","-123.12976"
"126686","986","2","2","1499900","2023-08-17","1335 HOWE STREET","49.27647","-123.12976"
"96730","850","2","2","715000","2023-06-26","3663 CROWLEY DRIVE","49.23558","-123.02718"
"8822","1031","2","2","1250000","2023-06-29","2411 HEATHER STREET","49.26397","-123.12047"
"56583","907","2","2","355000","2023-06-29","2588 BROADWAY E","49.2618851","-123.0525163"
"125522","621","1","1","432000","2023-07-31","1251 CARDERO STREET","49.285","-123.13988"
"37609","575","1","1","660000","2023-06-30","1978 VINE STREET","49.26843","-123.15632"
"156102","1624","2","3","1999800","2023-06-30","188 KEEFER PLACE","49.27939","-123.10855"
"156106","1507","2","3","2099800","2023-07-19","188 KEEFER PLACE","49.27939","-123.10855"
"96001","928","2","2","449000","2023-08-23","2468 BROADWAY E","49.26177","-123.05473"
"8424","526","1","1","725000","2023-07-09","198 AQUARIUS MEWS","49.27382","-123.11962"
"47996","1105","2","2","1650000","2023-06-25","885 CAMBIE STREET","49.27752","-123.11653"
"57457","702","2","1","799900","2023-08-04","2670 GARDEN DRIVE","49.2605398","-123.0580651"
"154936","541","1","1","351000","2023-07-09","1219 HARWOOD STREET","49.2808","-123.13562"
"8425","924","2","1","735000","2023-07-03","444 EAST 6TH AVENUE","49.26501","-123.09436"
"96825","660","1","1","770000","2023-07-12","939 EXPO BOULEVARD","49.2756495","-123.1151362"
"77410","664","1","1","845000","2023-07-03","1308 HORNBY STREET","49.27702","-123.12973"
"125526","499","1","1","438000","2023-07-23","950 DRAKE STREET","49.27749","-123.13063"
"116113","515","1","1","640000","2023-07-28","977 MAINLAND STREET","49.27757","-123.11854"
"126324","722","1","1","760500","2023-07-02","1155 HOMER STREET","49.2757","-123.12313"
"155659","630","1","1","710000","2023-08-02","501 PACIFIC STREET","49.27434","-123.12714"
"47711","640","1","1","830000","2023-07-02","1199 SEYMOUR STREET","49.27706","-123.12504"
"136321","604","1","1","825000","2023-07-03","111 1ST AVENUE E","49.2704783","-123.1022245"
"106881","1032","3","2","1020000","2023-07-13","2102 38TH AVENUE W","49.23705","-123.15585"
"67537","669","1","1","872000","2023-09-19","1995 BEACH AVENUE","49.28947","-123.1438"
"28192","893","2","2","1000000","2023-07-03","1330 JERVIS STREET","49.28145","-123.13662"
"38142","1069","3","2","1568800","2023-07-23","1033 MARINASIDE CRESCENT","49.27363","-123.11664"
"136527","920","2","2","1125000","2023-09-03","5115 CAMBIE STREET","49.2387615","-123.1168295"
"47767","807","1","1","885000","2023-07-29","384 1ST AVENUE E","49.2674976","-123.0954424"
"57785","1328","2","2","1288000","2023-07-10","5783 BALSAM STREET","49.23412","-123.1619"
"106370","730","2","1","615000","2023-07-03","5288 MELBOURNE STREET","49.23597","-123.02798"
"116091","788","1","1","638000","2023-09-27","1331 HOMER STREET","49.2738472","-123.1257407"
"8420","672","1","1","730000","2023-07-20","1725 PENDRELL STREET","49.28737","-123.13938"
"87249","1170","2","1","958000","2023-08-20","3580 41ST AVENUE W","49.23448","-123.18405"
"47811","846","2","2","902000","2023-08-21","58 KEEFER PLACE","49.27916","-123.10704"
"86954","627","1","1","701000","2023-07-06","58 KEEFER PLACE","49.27916","-123.10704"
"56864","694","1","1","531000","2023-07-10","2935 SPRUCE STREET","49.25941","-123.12959"
"27811","664","1","1","661000","2023-07-05","2125 2ND AVENUE W","49.27016","-123.15325"
"136488","848","2","2","1050000","2023-07-12","1239 GEORGIA STREET W","49.28773","-123.12563"
"116412","1054","2","2","766000","2023-08-06","1820 KENT AVENUE SOUTH E","49.20758","-123.06863"
"116114","480","1","1","603000","2023-06-29","1009 HARWOOD STREET","49.27807","-123.13131"
"77558","1083","2","2","995000","2023-08-29","1835 MORTON AVENUE","49.28814","-123.14164"
"57382","890","2","2","734000","2023-07-14","930 7TH AVENUE E","49.26406","-123.08448"
"18008","584","1","1","628000","2023-07-14","108 CORDOVA STREET W","49.28262","-123.10796"
"126119","679","0","1","670000","2023-06-28","3557 SAWMILL CRESCENT","49.2058549","-123.0285662"
"18369","861","1","1","849900","2023-07-05","1005 7TH AVENUE W","49.26539","-123.12698"
"27595","645","1","1","590000","2023-07-15","63 KEEFER PLACE","49.27993","-123.1066"
"18678","1631","3","2","1795000","2023-07-03","638 45TH AVENUE W","49.2298452","-123.1196063"
"155886","697","2","1","860000","2023-07-04","907 BEACH AVENUE","49.27582","-123.13304"
"86605","441","0","1","599900","2023-07-05","110 17TH STREET E","49.2555839","-123.1029551"
"155006","619","1","1","440000","2023-07-04","458 43RD AVENUE E","49.23081","-123.0955"
"28060","629","1","1","806000","2023-09-25","5289 CAMBIE STREET","49.23743","-123.11666"
"86496","471","1","1","545000","2023-07-05","1146 HARWOOD STREET","49.27951","-123.13485"
"116575","711","1","1","925000","2023-07-03","2255 YORK AVENUE","49.27196","-123.15622"
"37706","646","1","1","708000","2023-07-18","969 RICHARDS STREET","49.27858","-123.12072"
"47628","723","1","1","755000","2023-09-18","6633 CAMBIE STREET","49.22463","-123.11716"
"145861","664","1","1","680000","2023-07-08","638 7TH AVENUE W","49.26476","-123.11811"
"146148","854","2","2","900000","2023-07-01","738 29TH AVENUE E","49.24424","-123.08949"
"155211","625","1","1","540000","2023-07-30","774 GREAT NORTHERN WAY","49.26609","-123.08824"
"126697","956","2","2","1599900","2023-07-07","1365 DAVIE STREET","49.2835007","-123.1357186"
"66796","571","1","1","535000","2023-07-27","1545 2ND AVENUE E","49.26897","-123.07273"
"37599","638","1","1","650500","2023-07-31","1050 BROUGHTON STREET","49.28489","-123.13328"
"87093","555","1","1","845000","2023-08-12","1289 HORNBY STREET","49.2775437","-123.1297574"
"47907","830","2","2","1149900","2023-11-22","7433 CAMBIE STREET","49.21738","-123.11785"
"135554","673","1","1","470000","2023-07-01","1149 11TH AVENUE W","49.26183","-123.13015"
"8583","670","1","1","815000","2023-08-03","1995 BEACH AVENUE","49.28947","-123.1438"
"87380","1095","3","2","1590000","2023-07-16","389 59TH AVENUE W","49.2170349","-123.1130417"
"67459","771","2","2","836000","2023-08-25","5058 JOYCE STREET","49.2386","-123.03105"
"146186","777","1","1","920000","2023-07-07","198 AQUARIUS MEWS","49.27382","-123.11962"
"125994","485","1","1","633900","2023-07-05","7418 PAULSON STREET","49.21754","-123.11835"
"86481","570","1","1","528000","2023-07-11","8988 HUDSON STREET","49.20355","-123.13422"
"28160","806","2","2","908000","2023-07-09","8238 LORD STREET","49.2101003","-123.118143"
"57472","642","1","1","779000","2023-07-03","63 2ND AVENUE W","49.2694149","-123.105967"
"28286","1775","2","3","1215000","2023-08-30","2195 40TH AVENUE W","49.23582","-123.15821"
"8651","905","2","2","899000","2023-07-06","1288 ALBERNI STREET","49.2874108","-123.1273713"
"116643","915","2","2","1045000","2023-07-30","1283 HOWE STREET","49.27709","-123.12894"
"47154","589","1","1","590000","2023-07-11","4078 KNIGHT STREET","49.24889","-123.07539"
"67586","753","2","2","905000","2023-07-10","433 MARINE DRIVE SW","49.2111175","-123.1150628"
"77337","780","1","1","781000","2023-07-09","788 HAMILTON STREET","49.27874","-123.11502"
"67412","627","1","1","785000","2023-07-21","2080 BROADWAY W","49.263678","-123.1519957"
"47563","776","1","1","710000","2023-07-11","503 16TH AVENUE W","49.2570649","-123.11569"
"67678","919","2","2","1125000","2023-07-06","38 1ST AVENUE W","49.2700551","-123.105305"
"97119","948","2","2","1345000","2023-07-11","1688 PULLMAN PORTER STREET","49.2706831","-123.1038068"
"126116","929","1","2","699000","2023-07-07","1088 QUEBEC STREET","49.27523","-123.10121"
"106550","626","1","1","711000","2023-07-11","417 GREAT NORTHERN WAY","49.2669449","-123.0949292"
"57015","596","0","1","575000","2023-07-26","1 CORDOVA STREET E","49.28258","-123.10373"
"136043","568","1","1","675000","2023-08-04","1723 ALBERNI STREET","49.29171","-123.13309"
"156064","1009","2","2","1360000","2023-08-02","1500 HORNBY STREET","49.27473","-123.13279"
"126458","742","2","2","855000","2023-08-26","379 BROADWAY E","49.26299","-123.09637"
"125697","620","1","1","520000","2023-08-10","1429 4TH AVENUE E","49.26718","-123.07503"
"37215","574","1","1","535000","2023-07-26","3438 VANNESS AVENUE","49.2378","-123.0318"
"96922","858","2","2","856000","2023-07-06","3538 SAWMILL CRESCENT","49.20537","-123.02923"
"27922","708","1","1","725000","2023-07-05","2680 4TH AVENUE W","49.26806","-123.16577"
"96498","625","1","1","619000","2023-07-06","1550 BARCLAY STREET","49.28751","-123.13431"
"18695","1406","2","2","2265000","2023-07-06","717 17TH AVENUE W","49.25634","-123.12051"
"146322","1422","3","2","1398000","2023-07-10","2125 YORK AVENUE","49.27192","-123.15339"
"125702","428","0","1","545000","2023-07-31","969 RICHARDS STREET","49.27858","-123.12072"
"116424","652","1","1","762500","2023-07-03","63 2ND AVENUE W","49.2694149","-123.105967"
"27809","574","1","1","660000","2023-07-10","909 MAINLAND STREET","49.277704","-123.1178962"
"67763","1182","2","2","1799900","2023-08-01","2485 LARCH STREET","49.26427","-123.16277"
"116411","605","1","1","792000","2023-07-11","7128 ADERA STREET","49.22072","-123.14342"
"47448","728","1","1","658000","2023-07-12","935 15TH AVENUE W","49.25803","-123.12548"
"155746","595","1","1","790000","2023-08-03","555 JERVIS STREET","49.2895","-123.1263"
"28006","722","1","1","770000","2023-07-08","228 4TH AVENUE E","49.26704","-123.09974"
"86875","609","1","1","675000","2023-07-10","1166 11TH AVENUE W","49.2613","-123.13047"
"57147","636","1","1","600000","2023-08-03","3451 SAWMILL CRESCENT","49.2060347","-123.0314885"
